freq_hz,R_ohm,X_ohm,S11_real,S11_imag
194500000.0,23.174912234251074,-919.7320221902935,0.991403944964,-0.108043410504
195062500.0,22.792524637695852,-917.082238352652,0.991399124883,-0.108358788809
195625000.0,22.233141920388363,-913.4543903061904,0.99139688922,-0.108794233552
196187500.0,22.81158734224204,-910.6619975863357,0.991275941288,-0.109112697906
196750000.0,21.663903687517212,-908.7681282402062,0.991376135332,-0.109359007105
197312500.0,21.875574764531276,-906.8310216114163,0.991314220207,-0.109585691509
197875000.0,21.341414092659168,-904.4608322032907,0.991333005169,-0.109879478242
198437500.0,20.94741592665534,-902.78607187798,0.991348469342,-0.110088313668
199000000.0,20.94131999970262,-900.899542794504,0.991313158736,-0.110316122157
199562500.0,20.061520973300567,-899.8654568742018,0.991399974756,-0.110458145039
200125000.0,20.324423005666883,-898.780771767178,0.991347374306,-0.110584819138
200687500.0,19.521734302468733,-896.3333615916487,0.991398451912,-0.110898477864
201250000.0,19.333182949454436,-894.2189081700403,0.991381128111,-0.111161176833
201812500.0,18.605774672584136,-892.0444924489752,0.991429100677,-0.111442857003
202375000.0,18.501754535516593,-890.9546602583317,0.991421116963,-0.111579562793
202937500.0,18.413533148693887,-890.6212477283171,0.991425657284,-0.11162253222
203500000.0,17.566059383551053,-890.0578525581647,0.991519984941,-0.111708512557
204062500.0,17.50701678889196,-889.204246753276,0.991511128865,-0.111815639654
204625000.0,18.590723449947834,-888.9493404869685,0.991371537272,-0.111826583329
205187500.0,18.39575118325112,-888.9169569358802,0.991395151752,-0.111834366714
205750000.0,18.051256365291202,-889.2444115985915,0.991444254075,-0.111800276104
206312500.0,18.45586149158125,-889.6307370545103,0.991401411466,-0.111744538575
206875000.0,18.8037479214381,-889.3262893157988,0.991352349981,-0.111775633378
207437500.0,18.879282073584523,-889.327298459096,0.991342989101,-0.111774047054
208000000.0,19.899584567226885,-889.1200789567736,0.991212247171,-0.111779884495
208562500.0,19.92882978928639,-888.0064701279094,0.991186688065,-0.111917760459
209125000.0,19.82829932692218,-887.1349233563028,0.991182008064,-0.112028342029
209687500.0,20.859376526562855,-886.7903748968673,0.991046532072,-0.112050790872
210250000.0,20.372171952541414,-885.1862303537142,0.991075262435,-0.112261062617
210812500.0,21.115409812714958,-883.9988014255459,0.990958119559,-0.112394929503
211375000.0,21.468153305319685,-882.3689421847253,0.990880472654,-0.112592634976
211937500.0,21.573797042649318,-880.976677556487,0.990838468547,-0.112766066274
212500000.0,21.204764984750764,-878.9077281613606,0.990842406982,-0.113035683449
213062500.0,22.409165525124475,-876.6893087645029,0.990642721968,-0.113292641205
213625000.0,22.124760387762578,-874.4540287344192,0.99063158858,-0.113584364995
214187500.0,22.2845022969657,-872.0680647229942,0.990560025875,-0.113887482166
214750000.0,22.080614202055116,-869.6865461449498,0.990535016023,-0.114199487829
215312500.0,22.044635200637774,-866.6533921218688,0.990473796069,-0.114594472272
215875000.0,21.934903841491423,-864.5598192107938,0.990442301069,-0.114870556831
216437500.0,22.112469948147574,-862.3061963097705,0.990369237608,-0.115162690888
217000000.0,22.16408652637284,-859.6741001038524,0.990303747842,-0.115509213094
217562500.0,22.65058986605235,-857.1099307233978,0.990181232075,-0.115838887358
218125000.0,22.360756650654192,-854.4665587653494,0.990159673975,-0.116198750606
218687500.0,22.179924118266857,-851.9681099059111,0.990126670391,-0.116538803112
219250000.0,21.447598671419055,-848.6737499432845,0.990149939727,-0.117001659181
219812500.0,21.738104740403266,-845.6711072558609,0.99004060677,-0.117404427269
220375000.0,21.720680378193315,-843.5809399909992,0.989993943052,-0.11769156234
220937500.0,21.46328839396377,-840.6215197355732,0.989959517574,-0.118106034378
221500000.0,21.86663114745641,-838.2613981394337,0.98984715161,-0.118424096839
222062500.0,21.73930402289908,-835.5598090360137,0.989799713019,-0.1188044679
222625000.0,21.14368324148158,-832.6989584454411,0.989814047214,-0.119221157652
223187500.0,20.88505241119441,-829.9139807786781,0.989782804685,-0.119621738968
223750000.0,20.766524986863544,-827.4692660082179,0.989739718475,-0.119972933871
224312500.0,20.482358096538672,-824.5610509514634,0.989708631863,-0.120396955436
224875000.0,21.455575019739015,-821.6947503230165,0.989496278339,-0.120786277982
225437500.0,20.788908984133286,-819.7881854180628,0.989544720098,-0.121079912968
226000000.0,20.49201564993078,-816.4176110511697,0.989502412863,-0.121579939702
226562500.0,19.937243092703348,-814.6724915702721,0.98953947426,-0.121850707733
227125000.0,20.045687898608506,-811.8377159523593,0.989450742102,-0.122267132979
227687500.0,20.02098934333641,-809.5796628085427,0.98939593541,-0.122603738046
228250000.0,19.765092837393095,-806.9758973040352,0.989366329799,-0.123000130912
228812500.0,20.27629020446026,-804.4021072645259,0.989221452798,-0.123374271142
229375000.0,19.724275264025373,-802.6130474349603,0.989257474229,-0.12365982025
229937500.0,19.489656374795018,-799.588972566051,0.989212550708,-0.124126754196
230500000.0,19.202876769276063,-797.349114150585,0.989196413298,-0.124477921853
231062500.0,19.147332473319267,-794.52125744983,0.989128553651,-0.124915812578
231625000.0,19.022856078195673,-792.7043018738979,0.989098399858,-0.12520121335
232187500.0,18.559356938059732,-789.6809656582684,0.989088055331,-0.125686053491
232750000.0,18.2540642728684,-787.6391821812404,0.98907994549,-0.126015394032
233312500.0,18.632103052829407,-785.292282789357,0.988955145036,-0.126375835534
233875000.0,18.427680469877938,-783.1119372993487,0.988926603931,-0.126728081217
234437500.0,17.759087610886553,-781.1003076391105,0.988977046161,-0.127068308301
235000000.0,18.31765011340018,-778.9436298669955,0.988826404681,-0.127399008631
235562500.0,17.635940758158963,-776.742726038591,0.988873908745,-0.127773937269
236125000.0,17.851907912485036,-774.2945680617946,0.988768768546,-0.128165615014
236687500.0,17.690452112245755,-771.7344732878923,0.988721192249,-0.128588958818
237250000.0,17.41627949149785,-769.9954664931349,0.988715769248,-0.128882913555
237812500.0,17.46520088721927,-767.7132751192482,0.988640983407,-0.129258754381
238375000.0,17.151441209151677,-765.762017609659,0.988635750186,-0.129592317149
238937500.0,17.278890504804465,-763.5170397525224,0.988547976089,-0.129963727554
239500000.0,16.846709556327706,-761.2191789922335,0.988552138604,-0.130362911068
240062500.0,16.18295231864189,-759.7538687979977,0.988620657598,-0.130630307525
240625000.0,16.642577419245704,-757.2329144539044,0.988467008052,-0.131044768125
241187500.0,16.553116870010673,-755.0615344257471,0.988416423846,-0.131418529985
241750000.0,16.29128678604382,-753.0522825083381,0.988400114982,-0.131771765388
242312500.0,15.650313990153625,-751.0408922071485,0.988449418785,-0.132138877851
242875000.0,16.348130786286895,-748.9278784933455,0.988263096985,-0.132484423765
243437500.0,15.812721776922471,-746.8959949160646,0.988293403663,-0.132855923325
244000000.0,15.515874658094933,-744.379660357752,0.988267075927,-0.133307386676
244562500.0,15.803728174583586,-742.3543597532242,0.988152440813,-0.133656366575
245125000.0,15.596886242384814,-741.1944408614501,0.988152395571,-0.133868831942
245687500.0,15.4308418215239,-738.0717854512986,0.98808249019,-0.134431676236
246250000.0,15.098289636233226,-736.5623883491432,0.988093851279,-0.134713544503
246812500.0,14.986658398026384,-734.7472297442787,0.98805560842,-0.135044774431
247375000.0,14.514876065247634,-732.0465496043811,0.988054002408,-0.135550540467
247937500.0,14.343279600684506,-729.9832526865708,0.98801835947,-0.135933340372
248500000.0,14.606958798273318,-727.860626072979,0.987900302341,-0.136314936923
249062500.0,14.41910530966465,-726.2182906051812,0.987880730946,-0.136624605596
249625000.0,14.875693513712761,-724.0182889407192,0.987722501618,-0.137017932134
250187500.0,14.18845708561105,-722.5283774359726,0.987800754028,-0.13731910375
250750000.0,14.347993825531844,-720.9766915501413,0.987718631012,-0.137604612891
251312500.0,13.975838884049208,-719.5885148237796,0.987741756494,-0.137878477136
251875000.0,13.942465520238738,-718.335950595137,0.987705622284,-0.138116249221
252437500.0,14.110876070315145,-716.8325242883902,0.987622405032,-0.138395591971
253000000.0,13.915861131830061,-715.9175677850654,0.987628147364,-0.13857634852
253562500.0,13.732550485229444,-714.5345127805831,0.987615643364,-0.138846635944
254125000.0,13.68680966933765,-713.3243760621016,0.987582698367,-0.139080038484
254687500.0,13.90753418607026,-711.557794746446,0.987478898718,-0.139412157416
255250000.0,13.67709030976076,-710.5971887568602,0.987489843236,-0.139605660123
255812500.0,13.596748047273307,-708.7606772710607,0.98744105931,-0.139964441305
256375000.0,13.573972767866072,-707.633828873751,0.987405789615,-0.140184558686
256937500.0,13.59310225342976,-706.3179763124192,0.987355455497,-0.140440846071
257500000.0,13.46198544410364,-704.8215035503699,0.987327897928,-0.140738900194
258062500.0,13.45903233702648,-703.3472048437276,0.987275729831,-0.141029251904
258625000.0,13.215614353831088,-702.4605067209866,0.987291989453,-0.14121314203
259187500.0,13.116539328041695,-700.9605541967612,0.987257663319,-0.141514022739
259750000.0,13.1564957309613,-699.7033804842159,0.98720423856,-0.141762734487
260312500.0,13.157293716224041,-698.3653588990616,0.987155398407,-0.142029910935
260875000.0,12.898702705260247,-696.6749427267958,0.987145487115,-0.142378405957
261437500.0,13.113461317804948,-695.3120042801546,0.987052110945,-0.142645047539
262000000.0,12.987053274134666,-694.232828147058,0.987037742993,-0.142867841459
262562500.0,12.786891718385409,-693.0141602093732,0.987033149793,-0.143122402795
263125000.0,12.733857775305783,-691.5587518665855,0.986989779521,-0.143420668759
263687500.0,12.543797255990818,-690.1942918228298,0.986977635553,-0.143706682384
264250000.0,11.959188826057924,-688.9028735895612,0.987049371368,-0.143993577844
264812500.0,12.048042356532651,-687.3866538666301,0.986974284881,-0.144302743323
265375000.0,12.147212259838039,-686.3368620417034,0.986914187983,-0.144516138865
265937500.0,11.959266078927618,-685.0394643735747,0.986904056986,-0.14479251217
266500000.0,11.828357419175282,-683.582608128708,0.986875967532,-0.14510106233
267062500.0,11.839487856583029,-682.1980341983964,0.986820741971,-0.145390336033
267625000.0,11.875575856615582,-680.5284906724443,0.986748925561,-0.145739794142
268187500.0,11.630033737826448,-679.1830313487319,0.986748732828,-0.146033277304
268750000.0,11.17829028420771,-677.9125610138308,0.986795336847,-0.146319993151
269312500.0,11.32155176635722,-676.8794076458747,0.986724812392,-0.146534144451
269875000.0,11.106282506764634,-675.2081454723517,0.986705621751,-0.14689933857
270437500.0,10.981148552381368,-673.762127441512,0.986675857798,-0.147214386896
271000000.0,11.129051551271523,-672.3561399098256,0.986588610516,-0.147511368743
271562500.0,10.837134112937072,-670.7580240750746,0.986588450337,-0.147868644421
272125000.0,10.920357966768563,-669.3017975526814,0.986512382139,-0.148181776673
272687500.0,10.578803073481865,-667.9066465572974,0.986531132134,-0.148499902819
273250000.0,10.605411766828537,-666.5546194373534,0.986471042262,-0.148795116039
273812500.0,10.434747632208119,-665.3952052130378,0.986461845245,-0.14905701793
274375000.0,10.503139648010384,-663.9154184788032,0.986386789547,-0.149381013404
274937500.0,9.52045737904553,-662.4125982467658,0.986543974971,-0.14975423399
275500000.0,10.484084774692414,-660.9247652402089,0.986268592751,-0.150046531187
276062500.0,10.06357536197388,-659.4688334486202,0.986302703006,-0.150389656553
276625000.0,9.96022339134688,-658.1718508119627,0.986272384213,-0.150685400733
277187500.0,9.694912776931538,-656.3896020530517,0.986258418567,-0.151098824821
277750000.0,9.928520513799716,-655.1837544888682,0.986155128453,-0.151362570656
278312500.0,9.535668139885148,-653.6900764505556,0.986181977958,-0.151719199049
278875000.0,9.920450135294564,-652.3532908758542,0.9860375828,-0.152008684655
279437500.0,9.88550520815741,-650.8553575809525,0.985981823604,-0.152354149458
280000000.0,9.644033005267952,-649.4565069624516,0.985977696102,-0.152687134828
280562500.0,9.547733667792027,-647.9838729372576,0.985936785354,-0.153032462043
281125000.0,9.90262265784223,-646.0401228072009,0.985769866862,-0.15346969051
281687500.0,9.33774225445993,-644.7521318159498,0.985845891537,-0.153795733689
282250000.0,9.71772661099363,-643.3460601418631,0.985694994702,-0.154109496812
282812500.0,9.410500920053424,-641.8755469351308,0.985702607756,-0.154470107544
283375000.0,9.309841096310961,-640.0681824870265,0.98564638609,-0.154903324603
283937500.0,9.046133209623626,-638.5073448872818,0.985639766137,-0.15528730329
284500000.0,9.308144845308576,-637.1526534210906,0.985516263107,-0.15560006837
285062500.0,9.479955944994167,-636.0361840733372,0.985424433543,-0.155860701689
285625000.0,9.185637872698967,-634.2222727284079,0.985412945073,-0.156312163909
286187500.0,9.375461006659942,-632.7419410221654,0.985299021253,-0.156662797553
286750000.0,9.327033606603768,-631.3015820123693,0.985244284601,-0.157016218557
287312500.0,9.507042629437331,-629.9311456745595,0.985136406124,-0.157343405174
287875000.0,10.133549060890477,-628.6393979798368,0.984921510576,-0.15763134992
288437500.0,10.005822088640434,-627.1629731851856,0.98488267371,-0.158001790037
289000000.0,9.655097008296167,-625.68931181184,0.984899196464,-0.158383974649
289562500.0,10.063195665415664,-624.3325060830875,0.984732231979,-0.15870224295
290125000.0,9.903424252608433,-622.8205329152734,0.984698756743,-0.159088209038
290687500.0,10.046668057327949,-621.7636025479364,0.984611135757,-0.159346654534
291250000.0,9.52522218926615,-620.6650367573333,0.984688768072,-0.159649069384
291812500.0,9.861799660754468,-619.0175126635005,0.984522480854,-0.160049571818
292375000.0,9.926082347551475,-617.6781950266884,0.984439532293,-0.160386950565
292937500.0,9.967088627675523,-616.197583040277,0.984354868089,-0.160763056712
293500000.0,10.182652134833994,-615.1744971192325,0.984247919706,-0.161014473934
294062500.0,10.090819915317741,-613.9479521491032,0.984209190349,-0.161334714049
294625000.0,10.092236893050046,-612.3913701318965,0.984129213305,-0.16173691165
295187500.0,10.097546627028922,-611.2957578903603,0.984071437185,-0.162020971314
295750000.0,10.269494379655649,-609.9760116369005,0.98395821411,-0.162355843158
296312500.0,10.114406741821771,-608.6191946212598,0.983927964222,-0.162718888887
296875000.0,10.061597174471823,-607.6861989502977,0.98389294125,-0.162966650381
297437500.0,10.124904117540474,-606.2802330197657,0.983802153432,-0.163333885281
298000000.0,10.450591025082232,-605.2673326636213,0.983662126856,-0.163584519714
298562500.0,10.213964232436966,-603.9365724165076,0.983653727398,-0.163950538266
299125000.0,10.588392685443562,-602.6463650304692,0.983484312659,-0.164274351916
299687500.0,10.576666932491246,-601.8337485917034,0.983443270813,-0.164492351521
300250000.0,10.422121099521423,-600.5711458025825,0.983415848953,-0.164839671551
300812500.0,10.476500221115623,-598.9532237957444,0.983312333197,-0.165272986908
301375000.0,10.38535695178834,-597.8210553398714,0.983274441019,-0.165584701754
301937500.0,10.764386935448027,-596.3216677253297,0.983087735425,-0.165971390892
302500000.0,10.85520906437418,-594.6792945932167,0.982970267069,-0.166415163504
